video_name,tag
CLEAR_00213_lips-relative_padding.txt,clear
CLEAR_00214_lips-relative_padding.txt,clear
CLEAR_00215_lips-relative_padding.txt,clear
CLEAR_00216_lips-relative_padding.txt,clear
CLEAR_00217_lips-relative_padding.txt,clear
CLEAR_00218_lips-relative_padding.txt,clear
CLEAR_00219_lips-relative_padding.txt,clear
CLEAR_00220_lips-relative_padding.txt,clear
CLEAR_00221_lips-relative_padding.txt,clear
CLEAR_00222_lips-relative_padding.txt,clear
CLEAR_00223_lips-relative_padding.txt,clear
CLEAR_00224_lips-relative_padding.txt,clear
CLEAR_00225_lips-relative_padding.txt,clear
CLEAR_00226_lips-relative_padding.txt,clear
CLEAR_00227_lips-relative_padding.txt,clear
CLEAR_00228_lips-relative_padding.txt,clear
CLEAR_00229_lips-relative_padding.txt,clear
CLEAR_00230_lips-relative_padding.txt,clear
CLEAR_00231_lips-relative_padding.txt,clear
CLEAR_00232_lips-relative_padding.txt,clear
CLEAR_00233_lips-relative_padding.txt,clear
CLEAR_00234_lips-relative_padding.txt,clear
CLEAR_00235_lips-relative_padding.txt,clear
CLEAR_00236_lips-relative_padding.txt,clear
CLEAR_00237_lips-relative_padding.txt,clear
CLEAR_00238_lips-relative_padding.txt,clear
CLEAR_00239_lips-relative_padding.txt,clear
CLEAR_00240_lips-relative_padding.txt,clear
CLEAR_00241_lips-relative_padding.txt,clear
CLEAR_00242_lips-relative_padding.txt,clear
CLEAR_00243_lips-relative_padding.txt,clear
CLEAR_00244_lips-relative_padding.txt,clear
CLEAR_00245_lips-relative_padding.txt,clear
CLEAR_00246_lips-relative_padding.txt,clear
CLEAR_00247_lips-relative_padding.txt,clear
CLEAR_00248_lips-relative_padding.txt,clear
CLEAR_00249_lips-relative_padding.txt,clear
CLEAR_00250_lips-relative_padding.txt,clear
CLEAR_00251_lips-relative_padding.txt,clear
CLEAR_00252_lips-relative_padding.txt,clear
CLEAR_00253_lips-relative_padding.txt,clear
CLEAR_00254_lips-relative_padding.txt,clear
CLEAR_00255_lips-relative_padding.txt,clear
CLEAR_00256_lips-relative_padding.txt,clear
CLEAR_00257_lips-relative_padding.txt,clear
CLEAR_00258_lips-relative_padding.txt,clear
CLEAR_00259_lips-relative_padding.txt,clear
CLEAR_00260_lips-relative_padding.txt,clear
CLEAR_00261_lips-relative_padding.txt,clear
CLEAR_00262_lips-relative_padding.txt,clear
CLEAR_00263_lips-relative_padding.txt,clear
CLEAR_00264_lips-relative_padding.txt,clear
CLEAR_00265_lips-relative_padding.txt,clear
CLEAR_00266_lips-relative_padding.txt,clear
CLEAR_00267_lips-relative_padding.txt,clear
CLEAR_00268_lips-relative_padding.txt,clear
CLEAR_00269_lips-relative_padding.txt,clear
CLEAR_00270_lips-relative_padding.txt,clear
CLEAR_00271_lips-relative_padding.txt,clear
CLEAR_00272_lips-relative_padding.txt,clear
CLEAR_00273_lips-relative_padding.txt,clear
CLEAR_00274_lips-relative_padding.txt,clear
CLEAR_00275_lips-relative_padding.txt,clear
CLEAR_00276_lips-relative_padding.txt,clear
CLEAR_00277_lips-relative_padding.txt,clear
CLEAR_00278_lips-relative_padding.txt,clear
CLEAR_00279_lips-relative_padding.txt,clear
CLEAR_00280_lips-relative_padding.txt,clear
CLEAR_00281_lips-relative_padding.txt,clear
CLEAR_00282_lips-relative_padding.txt,clear
CLEAR_00283_lips-relative_padding.txt,clear
CLEAR_00284_lips-relative_padding.txt,clear
CLEAR_00285_lips-relative_padding.txt,clear
CLEAR_00286_lips-relative_padding.txt,clear
CLEAR_00287_lips-relative_padding.txt,clear
CLEAR_00288_lips-relative_padding.txt,clear
CLEAR_00289_lips-relative_padding.txt,clear
CLEAR_00290_lips-relative_padding.txt,clear
CLEAR_00291_lips-relative_padding.txt,clear
CLEAR_00292_lips-relative_padding.txt,clear
CLEAR_00293_lips-relative_padding.txt,clear
CLEAR_00294_lips-relative_padding.txt,clear
CLEAR_00295_lips-relative_padding.txt,clear
CLEAR_00296_lips-relative_padding.txt,clear
CLEAR_00297_lips-relative_padding.txt,clear
CLEAR_00298_lips-relative_padding.txt,clear
CLEAR_00299_lips-relative_padding.txt,clear
CLEAR_00300_lips-relative_padding.txt,clear
CLEAR_00301_lips-relative_padding.txt,clear
CLEAR_00302_lips-relative_padding.txt,clear
CLEAR_00303_lips-relative_padding.txt,clear
CLEAR_00304_lips-relative_padding.txt,clear
CLEAR_00305_lips-relative_padding.txt,clear
CLEAR_00306_lips-relative_padding.txt,clear
CLEAR_00307_lips-relative_padding.txt,clear
CLEAR_00308_lips-relative_padding.txt,clear
CLEAR_00309_lips-relative_padding.txt,clear
CLEAR_00310_lips-relative_padding.txt,clear
CLEAR_00311_lips-relative_padding.txt,clear
CLEAR_00312_lips-relative_padding.txt,clear
CLEAR_00313_lips-relative_padding.txt,clear
CLEAR_00314_lips-relative_padding.txt,clear
CLEAR_00315_lips-relative_padding.txt,clear
CLEAR_00316_lips-relative_padding.txt,clear
CLEAR_00317_lips-relative_padding.txt,clear
CLEAR_00318_lips-relative_padding.txt,clear
CLEAR_00319_lips-relative_padding.txt,clear
CLEAR_00320_lips-relative_padding.txt,clear
CLEAR_00321_lips-relative_padding.txt,clear
CLEAR_00322_lips-relative_padding.txt,clear
CLEAR_00323_lips-relative_padding.txt,clear
CLEAR_00324_lips-relative_padding.txt,clear
CLEAR_00325_lips-relative_padding.txt,clear
CLEAR_00326_lips-relative_padding.txt,clear
CLEAR_00327_lips-relative_padding.txt,clear
CLEAR_00328_lips-relative_padding.txt,clear
CLEAR_00329_lips-relative_padding.txt,clear
CLEAR_00330_lips-relative_padding.txt,clear
CLEAR_00331_lips-relative_padding.txt,clear
CLEAR_00332_lips-relative_padding.txt,clear
CLEAR_00333_lips-relative_padding.txt,clear
CLEAR_00334_lips-relative_padding.txt,clear
CLEAR_00335_lips-relative_padding.txt,clear
CLEAR_00336_lips-relative_padding.txt,clear
CLEAR_00337_lips-relative_padding.txt,clear
CLEAR_00338_lips-relative_padding.txt,clear
CLEAR_00339_lips-relative_padding.txt,clear
CLEAR_00340_lips-relative_padding.txt,clear
CLEAR_00341_lips-relative_padding.txt,clear
CLEAR_00342_lips-relative_padding.txt,clear
CLEAR_00343_lips-relative_padding.txt,clear
CLEAR_00344_lips-relative_padding.txt,clear
CLEAR_00345_lips-relative_padding.txt,clear
CLEAR_00346_lips-relative_padding.txt,clear
CLEAR_00347_lips-relative_padding.txt,clear
CLEAR_00348_lips-relative_padding.txt,clear
CLEAR_00349_lips-relative_padding.txt,clear
CLEAR_00350_lips-relative_padding.txt,clear
CLEAR_00351_lips-relative_padding.txt,clear
CLEAR_00352_lips-relative_padding.txt,clear
CLEAR_00353_lips-relative_padding.txt,clear
CLEAR_00354_lips-relative_padding.txt,clear
CLEAR_00355_lips-relative_padding.txt,clear
CLEAR_00356_lips-relative_padding.txt,clear
CLEAR_00357_lips-relative_padding.txt,clear
CLEAR_00358_lips-relative_padding.txt,clear
CLEAR_00359_lips-relative_padding.txt,clear
CLEAR_00360_lips-relative_padding.txt,clear
CLEAR_00361_lips-relative_padding.txt,clear
CLEAR_00362_lips-relative_padding.txt,clear
CLEAR_00363_lips-relative_padding.txt,clear
CLEAR_00364_lips-relative_padding.txt,clear
CLEAR_00365_lips-relative_padding.txt,clear
CLEAR_00366_lips-relative_padding.txt,clear
CLEAR_00367_lips-relative_padding.txt,clear
CLEAR_00368_lips-relative_padding.txt,clear
CLEAR_00369_lips-relative_padding.txt,clear
CLEAR_00370_lips-relative_padding.txt,clear
CLEAR_00371_lips-relative_padding.txt,clear
CLEAR_00372_lips-relative_padding.txt,clear
CLEAR_00373_lips-relative_padding.txt,clear
CLEAR_00374_lips-relative_padding.txt,clear
CLEAR_00375_lips-relative_padding.txt,clear
CLEAR_00376_lips-relative_padding.txt,clear
CLEAR_00377_lips-relative_padding.txt,clear
CLEAR_00378_lips-relative_padding.txt,clear
CLEAR_00379_lips-relative_padding.txt,clear
CLEAR_00380_lips-relative_padding.txt,clear
CLEAR_00381_lips-relative_padding.txt,clear
CLEAR_00382_lips-relative_padding.txt,clear
CLEAR_00383_lips-relative_padding.txt,clear
CLEAR_00384_lips-relative_padding.txt,clear
CLEAR_00385_lips-relative_padding.txt,clear
CLEAR_00386_lips-relative_padding.txt,clear
CLEAR_00387_lips-relative_padding.txt,clear
CLEAR_00388_lips-relative_padding.txt,clear
CLEAR_00389_lips-relative_padding.txt,clear
CLEAR_00390_lips-relative_padding.txt,clear
CLEAR_00391_lips-relative_padding.txt,clear
CLEAR_00392_lips-relative_padding.txt,clear
CLEAR_00393_lips-relative_padding.txt,clear
CLEAR_00394_lips-relative_padding.txt,clear
CLEAR_00395_lips-relative_padding.txt,clear
CLEAR_00396_lips-relative_padding.txt,clear
CLEAR_00397_lips-relative_padding.txt,clear
CLEAR_00398_lips-relative_padding.txt,clear
CLEAR_00399_lips-relative_padding.txt,clear
CLEAR_00400_lips-relative_padding.txt,clear
CLEAR_00401_lips-relative_padding.txt,clear
CLEAR_00402_lips-relative_padding.txt,clear
CLEAR_00403_lips-relative_padding.txt,clear
CLEAR_00404_lips-relative_padding.txt,clear
CLEAR_00405_lips-relative_padding.txt,clear
CLEAR_00406_lips-relative_padding.txt,clear
CLEAR_00407_lips-relative_padding.txt,clear
CLEAR_00408_lips-relative_padding.txt,clear
CLEAR_00409_lips-relative_padding.txt,clear
CLEAR_00410_lips-relative_padding.txt,clear
CLEAR_00411_lips-relative_padding.txt,clear
CLEAR_00412_lips-relative_padding.txt,clear
CLEAR_00413_lips-relative_padding.txt,clear
CLEAR_00414_lips-relative_padding.txt,clear
CLEAR_00415_lips-relative_padding.txt,clear
CLEAR_00416_lips-relative_padding.txt,clear
CLEAR_00417_lips-relative_padding.txt,clear
CLEAR_00418_lips-relative_padding.txt,clear
CLEAR_00419_lips-relative_padding.txt,clear
CLEAR_00420_lips-relative_padding.txt,clear
CLEAR_00421_lips-relative_padding.txt,clear
CLEAR_00422_lips-relative_padding.txt,clear
CLEAR_00423_lips-relative_padding.txt,clear
CLEAR_00424_lips-relative_padding.txt,clear
CLEAR_00425_lips-relative_padding.txt,clear
CLEAR_00426_lips-relative_padding.txt,clear
CLEAR_00427_lips-relative_padding.txt,clear
CLEAR_00428_lips-relative_padding.txt,clear
CLEAR_00429_lips-relative_padding.txt,clear
CLEAR_00430_lips-relative_padding.txt,clear
CLEAR_00431_lips-relative_padding.txt,clear
CLEAR_00432_lips-relative_padding.txt,clear
CLEAR_00433_lips-relative_padding.txt,clear
CLEAR_00434_lips-relative_padding.txt,clear
CLEAR_00435_lips-relative_padding.txt,clear
CLEAR_00436_lips-relative_padding.txt,clear
CLEAR_00437_lips-relative_padding.txt,clear
CLEAR_00438_lips-relative_padding.txt,clear
CLEAR_00439_lips-relative_padding.txt,clear
CLEAR_00440_lips-relative_padding.txt,clear
CLEAR_00441_lips-relative_padding.txt,clear
CLEAR_00442_lips-relative_padding.txt,clear
CLEAR_00443_lips-relative_padding.txt,clear
CLEAR_00444_lips-relative_padding.txt,clear
CLEAR_00445_lips-relative_padding.txt,clear
CLEAR_00446_lips-relative_padding.txt,clear
CLEAR_00447_lips-relative_padding.txt,clear
CLEAR_00448_lips-relative_padding.txt,clear
CLEAR_00449_lips-relative_padding.txt,clear
CLEAR_00450_lips-relative_padding.txt,clear
CLEAR_00451_lips-relative_padding.txt,clear
CLEAR_00452_lips-relative_padding.txt,clear
CLEAR_00453_lips-relative_padding.txt,clear
CLEAR_00454_lips-relative_padding.txt,clear
CLEAR_00455_lips-relative_padding.txt,clear
CLEAR_00456_lips-relative_padding.txt,clear
CLEAR_00457_lips-relative_padding.txt,clear
CLEAR_00458_lips-relative_padding.txt,clear
CLEAR_00459_lips-relative_padding.txt,clear
CLEAR_00460_lips-relative_padding.txt,clear
CLEAR_00461_lips-relative_padding.txt,clear
CLEAR_00462_lips-relative_padding.txt,clear
CLEAR_00463_lips-relative_padding.txt,clear
CLEAR_00464_lips-relative_padding.txt,clear
CLEAR_00465_lips-relative_padding.txt,clear
CLEAR_00466_lips-relative_padding.txt,clear
CLEAR_00467_lips-relative_padding.txt,clear
CLEAR_00468_lips-relative_padding.txt,clear
CLEAR_00469_lips-relative_padding.txt,clear
CLEAR_00470_lips-relative_padding.txt,clear
CLEAR_00471_lips-relative_padding.txt,clear
CLEAR_00472_lips-relative_padding.txt,clear
CLEAR_00473_lips-relative_padding.txt,clear
CLEAR_00474_lips-relative_padding.txt,clear
CLEAR_00475_lips-relative_padding.txt,clear
CLEAR_00476_lips-relative_padding.txt,clear
CLEAR_00477_lips-relative_padding.txt,clear
CLEAR_00478_lips-relative_padding.txt,clear
CLEAR_00479_lips-relative_padding.txt,clear
CLEAR_00480_lips-relative_padding.txt,clear
CLEAR_00481_lips-relative_padding.txt,clear
CLEAR_00482_lips-relative_padding.txt,clear
CLEAR_00483_lips-relative_padding.txt,clear
CLEAR_00484_lips-relative_padding.txt,clear
CLEAR_00485_lips-relative_padding.txt,clear
CLEAR_00486_lips-relative_padding.txt,clear
CLEAR_00487_lips-relative_padding.txt,clear
CLEAR_00488_lips-relative_padding.txt,clear
CLEAR_00489_lips-relative_padding.txt,clear
CLEAR_00490_lips-relative_padding.txt,clear
CLEAR_00491_lips-relative_padding.txt,clear
CLEAR_00492_lips-relative_padding.txt,clear
CLEAR_00493_lips-relative_padding.txt,clear
CLEAR_00494_lips-relative_padding.txt,clear
CLEAR_00495_lips-relative_padding.txt,clear
CLEAR_00496_lips-relative_padding.txt,clear
CLEAR_00497_lips-relative_padding.txt,clear
CLEAR_00498_lips-relative_padding.txt,clear
CLEAR_00499_lips-relative_padding.txt,clear
CLEAR_00500_lips-relative_padding.txt,clear
CLEAR_00501_lips-relative_padding.txt,clear
CLEAR_00502_lips-relative_padding.txt,clear
CLEAR_00503_lips-relative_padding.txt,clear
CLEAR_00504_lips-relative_padding.txt,clear
CLEAR_00505_lips-relative_padding.txt,clear
CLEAR_00506_lips-relative_padding.txt,clear
CLEAR_00507_lips-relative_padding.txt,clear
CLEAR_00508_lips-relative_padding.txt,clear
CLEAR_00509_lips-relative_padding.txt,clear
CLEAR_00510_lips-relative_padding.txt,clear
CLEAR_00511_lips-relative_padding.txt,clear
CLEAR_00512_lips-relative_padding.txt,clear
CLEAR_00513_lips-relative_padding.txt,clear
CLEAR_00514_lips-relative_padding.txt,clear
CLEAR_00515_lips-relative_padding.txt,clear
CLEAR_00516_lips-relative_padding.txt,clear
CLEAR_00517_lips-relative_padding.txt,clear
CLEAR_00518_lips-relative_padding.txt,clear
CLEAR_00519_lips-relative_padding.txt,clear
CLEAR_00520_lips-relative_padding.txt,clear
CLEAR_00521_lips-relative_padding.txt,clear
CLEAR_00522_lips-relative_padding.txt,clear
CLEAR_00523_lips-relative_padding.txt,clear
CLEAR_00524_lips-relative_padding.txt,clear
CLEAR_00525_lips-relative_padding.txt,clear
CLEAR_00526_lips-relative_padding.txt,clear
CLEAR_00527_lips-relative_padding.txt,clear
CLEAR_00528_lips-relative_padding.txt,clear
CLEAR_00529_lips-relative_padding.txt,clear
CLEAR_00530_lips-relative_padding.txt,clear
CLEAR_00531_lips-relative_padding.txt,clear
CLEAR_00532_lips-relative_padding.txt,clear
CLEAR_00533_lips-relative_padding.txt,clear
CLEAR_00534_lips-relative_padding.txt,clear
CLEAR_00535_lips-relative_padding.txt,clear
CLEAR_00536_lips-relative_padding.txt,clear
CLEAR_00537_lips-relative_padding.txt,clear
CLEAR_00538_lips-relative_padding.txt,clear
CLEAR_00539_lips-relative_padding.txt,clear
CLEAR_00540_lips-relative_padding.txt,clear
CLEAR_00541_lips-relative_padding.txt,clear
CLEAR_00542_lips-relative_padding.txt,clear
CLEAR_00543_lips-relative_padding.txt,clear
CLEAR_00544_lips-relative_padding.txt,clear
CLEAR_00545_lips-relative_padding.txt,clear
CLEAR_00546_lips-relative_padding.txt,clear
CLEAR_00547_lips-relative_padding.txt,clear
CLEAR_00548_lips-relative_padding.txt,clear
CLEAR_00549_lips-relative_padding.txt,clear
CLEAR_00550_lips-relative_padding.txt,clear
CLEAR_00551_lips-relative_padding.txt,clear
CLEAR_00552_lips-relative_padding.txt,clear
CLEAR_00553_lips-relative_padding.txt,clear
CLEAR_00554_lips-relative_padding.txt,clear
CLEAR_00555_lips-relative_padding.txt,clear
CLEAR_00556_lips-relative_padding.txt,clear
CLEAR_00557_lips-relative_padding.txt,clear
CLEAR_00558_lips-relative_padding.txt,clear
CLEAR_00559_lips-relative_padding.txt,clear
CLEAR_00560_lips-relative_padding.txt,clear
CLEAR_00561_lips-relative_padding.txt,clear
CLEAR_00562_lips-relative_padding.txt,clear
CLEAR_00563_lips-relative_padding.txt,clear
CLEAR_00564_lips-relative_padding.txt,clear
CLEAR_00565_lips-relative_padding.txt,clear
CLEAR_00566_lips-relative_padding.txt,clear
CLEAR_00567_lips-relative_padding.txt,clear
CLEAR_00568_lips-relative_padding.txt,clear
CLEAR_00569_lips-relative_padding.txt,clear
CLEAR_00570_lips-relative_padding.txt,clear
CLEAR_00571_lips-relative_padding.txt,clear
CLEAR_00572_lips-relative_padding.txt,clear
CLEAR_00573_lips-relative_padding.txt,clear
CLEAR_00574_lips-relative_padding.txt,clear
CLEAR_00575_lips-relative_padding.txt,clear
CLEAR_00576_lips-relative_padding.txt,clear
CLEAR_00577_lips-relative_padding.txt,clear
CLEAR_00578_lips-relative_padding.txt,clear
CLEAR_00579_lips-relative_padding.txt,clear
CLEAR_00580_lips-relative_padding.txt,clear
CLEAR_00581_lips-relative_padding.txt,clear
CLEAR_00582_lips-relative_padding.txt,clear
CLEAR_00583_lips-relative_padding.txt,clear
CLEAR_00584_lips-relative_padding.txt,clear
CLEAR_00585_lips-relative_padding.txt,clear
CLEAR_00586_lips-relative_padding.txt,clear
CLEAR_00587_lips-relative_padding.txt,clear
CLEAR_00588_lips-relative_padding.txt,clear
CLEAR_00589_lips-relative_padding.txt,clear
CLEAR_00590_lips-relative_padding.txt,clear
CLEAR_00591_lips-relative_padding.txt,clear
CLEAR_00592_lips-relative_padding.txt,clear
CLEAR_00593_lips-relative_padding.txt,clear
CLEAR_00594_lips-relative_padding.txt,clear
CLEAR_00595_lips-relative_padding.txt,clear
CLEAR_00596_lips-relative_padding.txt,clear
CLEAR_00597_lips-relative_padding.txt,clear
CLEAR_00598_lips-relative_padding.txt,clear
CLEAR_00599_lips-relative_padding.txt,clear
CLEAR_00600_lips-relative_padding.txt,clear
CLEAR_00601_lips-relative_padding.txt,clear
CLEAR_00602_lips-relative_padding.txt,clear
CLEAR_00603_lips-relative_padding.txt,clear
CLEAR_00604_lips-relative_padding.txt,clear
CLEAR_00605_lips-relative_padding.txt,clear
CLEAR_00606_lips-relative_padding.txt,clear
CLEAR_00607_lips-relative_padding.txt,clear
CLEAR_00608_lips-relative_padding.txt,clear
CLEAR_00609_lips-relative_padding.txt,clear
CLEAR_00610_lips-relative_padding.txt,clear
CLEAR_00611_lips-relative_padding.txt,clear
CLEAR_00612_lips-relative_padding.txt,clear
CLEAR_00613_lips-relative_padding.txt,clear
CLEAR_00614_lips-relative_padding.txt,clear
CLEAR_00615_lips-relative_padding.txt,clear
CLEAR_00616_lips-relative_padding.txt,clear
CLEAR_00617_lips-relative_padding.txt,clear
CLEAR_00618_lips-relative_padding.txt,clear
CLEAR_00619_lips-relative_padding.txt,clear
CLEAR_00620_lips-relative_padding.txt,clear
CLEAR_00621_lips-relative_padding.txt,clear
CLEAR_00622_lips-relative_padding.txt,clear
CLEAR_00623_lips-relative_padding.txt,clear
CLEAR_00624_lips-relative_padding.txt,clear
CLEAR_00625_lips-relative_padding.txt,clear
CLEAR_00626_lips-relative_padding.txt,clear
CLEAR_00627_lips-relative_padding.txt,clear
CLEAR_00628_lips-relative_padding.txt,clear
CLEAR_00629_lips-relative_padding.txt,clear
CLEAR_00630_lips-relative_padding.txt,clear
CLEAR_00631_lips-relative_padding.txt,clear
CLEAR_00632_lips-relative_padding.txt,clear
CLEAR_00633_lips-relative_padding.txt,clear
CLEAR_00634_lips-relative_padding.txt,clear
CLEAR_00635_lips-relative_padding.txt,clear
CLEAR_00636_lips-relative_padding.txt,clear
CLEAR_00637_lips-relative_padding.txt,clear
CLEAR_00638_lips-relative_padding.txt,clear
CLEAR_00639_lips-relative_padding.txt,clear
CLEAR_00640_lips-relative_padding.txt,clear
CLEAR_00641_lips-relative_padding.txt,clear
CLEAR_00642_lips-relative_padding.txt,clear
CLEAR_00643_lips-relative_padding.txt,clear
CLEAR_00644_lips-relative_padding.txt,clear
CLEAR_00645_lips-relative_padding.txt,clear
CLEAR_00646_lips-relative_padding.txt,clear
CLEAR_00647_lips-relative_padding.txt,clear
CLEAR_00648_lips-relative_padding.txt,clear
CLEAR_00649_lips-relative_padding.txt,clear
CLEAR_00650_lips-relative_padding.txt,clear
CLEAR_00651_lips-relative_padding.txt,clear
CLEAR_00652_lips-relative_padding.txt,clear
CLEAR_00653_lips-relative_padding.txt,clear
CLEAR_00654_lips-relative_padding.txt,clear
CLEAR_00655_lips-relative_padding.txt,clear
CLEAR_00656_lips-relative_padding.txt,clear
CLEAR_00657_lips-relative_padding.txt,clear
CLEAR_00658_lips-relative_padding.txt,clear
CLEAR_00659_lips-relative_padding.txt,clear
CLEAR_00660_lips-relative_padding.txt,clear
CLEAR_00661_lips-relative_padding.txt,clear
CLEAR_00662_lips-relative_padding.txt,clear
CLEAR_00663_lips-relative_padding.txt,clear
CLEAR_00664_lips-relative_padding.txt,clear
CLEAR_00665_lips-relative_padding.txt,clear
CLEAR_00666_lips-relative_padding.txt,clear
CLEAR_00667_lips-relative_padding.txt,clear
CLEAR_00668_lips-relative_padding.txt,clear
CLEAR_00669_lips-relative_padding.txt,clear
CLEAR_00670_lips-relative_padding.txt,clear
CLEAR_00671_lips-relative_padding.txt,clear
CLEAR_00672_lips-relative_padding.txt,clear
CLEAR_00673_lips-relative_padding.txt,clear
CLEAR_00674_lips-relative_padding.txt,clear
CLEAR_00675_lips-relative_padding.txt,clear
CLEAR_00676_lips-relative_padding.txt,clear
CLEAR_00677_lips-relative_padding.txt,clear
CLEAR_00678_lips-relative_padding.txt,clear
CLEAR_00679_lips-relative_padding.txt,clear
CLEAR_00680_lips-relative_padding.txt,clear
CLEAR_00681_lips-relative_padding.txt,clear
CLEAR_00682_lips-relative_padding.txt,clear
CLEAR_00683_lips-relative_padding.txt,clear
CLEAR_00684_lips-relative_padding.txt,clear
CLEAR_00685_lips-relative_padding.txt,clear
CLEAR_00686_lips-relative_padding.txt,clear
CLEAR_00687_lips-relative_padding.txt,clear
CLEAR_00688_lips-relative_padding.txt,clear
CLEAR_00689_lips-relative_padding.txt,clear
CLEAR_00690_lips-relative_padding.txt,clear
CLEAR_00691_lips-relative_padding.txt,clear
CLEAR_00692_lips-relative_padding.txt,clear
CLEAR_00693_lips-relative_padding.txt,clear
CLEAR_00694_lips-relative_padding.txt,clear
CLEAR_00695_lips-relative_padding.txt,clear
CLEAR_00696_lips-relative_padding.txt,clear
CLEAR_00697_lips-relative_padding.txt,clear
CLEAR_00698_lips-relative_padding.txt,clear
CLEAR_00699_lips-relative_padding.txt,clear
CLEAR_00700_lips-relative_padding.txt,clear
CLEAR_00701_lips-relative_padding.txt,clear
CLEAR_00702_lips-relative_padding.txt,clear
CLEAR_00703_lips-relative_padding.txt,clear
CLEAR_00704_lips-relative_padding.txt,clear
CLEAR_00705_lips-relative_padding.txt,clear
CLEAR_00706_lips-relative_padding.txt,clear
CLEAR_00707_lips-relative_padding.txt,clear
CLEAR_00708_lips-relative_padding.txt,clear
CLEAR_00709_lips-relative_padding.txt,clear
CLEAR_00710_lips-relative_padding.txt,clear
CLEAR_00711_lips-relative_padding.txt,clear
CLEAR_00712_lips-relative_padding.txt,clear
CLEAR_00713_lips-relative_padding.txt,clear
CLEAR_00714_lips-relative_padding.txt,clear
CLEAR_00715_lips-relative_padding.txt,clear
CLEAR_00716_lips-relative_padding.txt,clear
CLEAR_00717_lips-relative_padding.txt,clear
CLEAR_00718_lips-relative_padding.txt,clear
CLEAR_00719_lips-relative_padding.txt,clear
CLEAR_00720_lips-relative_padding.txt,clear
CLEAR_00721_lips-relative_padding.txt,clear
CLEAR_00722_lips-relative_padding.txt,clear
CLEAR_00723_lips-relative_padding.txt,clear
CLEAR_00724_lips-relative_padding.txt,clear
CLEAR_00725_lips-relative_padding.txt,clear
CLEAR_00726_lips-relative_padding.txt,clear
CLEAR_00727_lips-relative_padding.txt,clear
CLEAR_00728_lips-relative_padding.txt,clear
CLEAR_00729_lips-relative_padding.txt,clear
CLEAR_00730_lips-relative_padding.txt,clear
CLEAR_00731_lips-relative_padding.txt,clear
CLEAR_00732_lips-relative_padding.txt,clear
CLEAR_00733_lips-relative_padding.txt,clear
CLEAR_00734_lips-relative_padding.txt,clear
CLEAR_00735_lips-relative_padding.txt,clear
CLEAR_00736_lips-relative_padding.txt,clear
CLEAR_00737_lips-relative_padding.txt,clear
CLEAR_00738_lips-relative_padding.txt,clear
CLEAR_00739_lips-relative_padding.txt,clear
CLEAR_00740_lips-relative_padding.txt,clear
CLEAR_00741_lips-relative_padding.txt,clear
CLEAR_00742_lips-relative_padding.txt,clear
CLEAR_00743_lips-relative_padding.txt,clear
CLEAR_00744_lips-relative_padding.txt,clear
CLEAR_00745_lips-relative_padding.txt,clear
CLEAR_00746_lips-relative_padding.txt,clear
CLEAR_00747_lips-relative_padding.txt,clear
CLEAR_00748_lips-relative_padding.txt,clear
CLEAR_00749_lips-relative_padding.txt,clear
CLEAR_00750_lips-relative_padding.txt,clear
CLEAR_00751_lips-relative_padding.txt,clear
CLEAR_00752_lips-relative_padding.txt,clear
CLEAR_00753_lips-relative_padding.txt,clear
CLEAR_00754_lips-relative_padding.txt,clear
CLEAR_00755_lips-relative_padding.txt,clear
CLEAR_00756_lips-relative_padding.txt,clear
CLEAR_00757_lips-relative_padding.txt,clear
CLEAR_00758_lips-relative_padding.txt,clear
CLEAR_00759_lips-relative_padding.txt,clear
CLEAR_00760_lips-relative_padding.txt,clear
CLEAR_00761_lips-relative_padding.txt,clear
CLEAR_00762_lips-relative_padding.txt,clear
CLEAR_00763_lips-relative_padding.txt,clear
CLEAR_00764_lips-relative_padding.txt,clear
CLEAR_00765_lips-relative_padding.txt,clear
CLEAR_00766_lips-relative_padding.txt,clear
CLEAR_00767_lips-relative_padding.txt,clear
CLEAR_00768_lips-relative_padding.txt,clear
CLEAR_00769_lips-relative_padding.txt,clear
CLEAR_00770_lips-relative_padding.txt,clear
CLEAR_00771_lips-relative_padding.txt,clear
CLEAR_00772_lips-relative_padding.txt,clear
CLEAR_00773_lips-relative_padding.txt,clear
CLEAR_00774_lips-relative_padding.txt,clear
CLEAR_00775_lips-relative_padding.txt,clear
CLEAR_00776_lips-relative_padding.txt,clear
CLEAR_00777_lips-relative_padding.txt,clear
CLEAR_00778_lips-relative_padding.txt,clear
CLEAR_00779_lips-relative_padding.txt,clear
CLEAR_00780_lips-relative_padding.txt,clear
CLEAR_00781_lips-relative_padding.txt,clear
CLEAR_00782_lips-relative_padding.txt,clear
CLEAR_00783_lips-relative_padding.txt,clear
CLEAR_00784_lips-relative_padding.txt,clear
CLEAR_00785_lips-relative_padding.txt,clear
CLEAR_00786_lips-relative_padding.txt,clear
CLEAR_00787_lips-relative_padding.txt,clear
CLEAR_00788_lips-relative_padding.txt,clear
CLEAR_00789_lips-relative_padding.txt,clear
CLEAR_00790_lips-relative_padding.txt,clear
CLEAR_00791_lips-relative_padding.txt,clear
CLEAR_00792_lips-relative_padding.txt,clear
CLEAR_00793_lips-relative_padding.txt,clear
CLEAR_00794_lips-relative_padding.txt,clear
CLEAR_00795_lips-relative_padding.txt,clear
